일자,년,월,일,요일,휴일전날,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,식사가능자수,중식계,석식계,중식참여율,석식참여율,체감온도(중식),불쾌지수(중식),우산(중식),체감온도(석식),불쾌지수(석식),우산(석식),코로나신규확진자,거리두기단계
2019-01-23,2019,1,23,2,0,2985,86,224,0,0,2675,958,392,0.35813084112149535,0.14654205607476636,10.1,49,0,10.1,49,0,0,0.0
2019-01-24,2019,1,24,3,0,2985,91,241,401,0,2653,827,520,0.31172257821334337,0.19600452318130418,7.6,48,0,7.6,48,0,0,0.0
2019-01-25,2019,1,25,4,0,2985,186,267,1,0,2532,667,431,0.26342812006319116,0.1702211690363349,8.7,48,0,8.7,48,0,0,0.0
2019-01-28,2019,1,28,0,0,2985,94,203,426,0,2688,1140,511,0.42410714285714285,0.19010416666666666,9.4,49,0,9.4,49,0,0,0.0
2019-01-29,2019,1,29,1,0,2985,61,219,385,0,2705,968,278,0.3578558225508318,0.10277264325323475,5.9,47,0,5.9,47,0,0,0.0
2019-01-30,2019,1,30,2,0,2985,66,226,1,0,2693,679,0,0.25213516524322316,0.0,9.1,49,0,9.1,49,0,0,0.0
2019-01-31,2019,1,31,3,0,2985,96,218,325,0,2671,765,524,0.2864095844253089,0.19618120554099588,4.0,35,1,4.0,35,1,0,0.0
2019-02-01,2019,2,1,4,1,2806,283,180,2,0,2343,804,171,0.34314980793854033,0.07298335467349552,3.9,43,0,3.9,43,0,0,0.0
2019-02-07,2019,2,7,3,0,2806,392,101,447,0,2313,1144,553,0.49459576307825337,0.23908344141807178,10.2,52,0,10.2,52,0,0,0.0
2019-02-08,2019,2,8,4,0,2806,373,190,3,0,2243,970,532,0.43245653143111906,0.2371823450735622,4.4,47,0,4.4,47,0,0,0.0
2019-02-11,2019,2,11,0,0,2806,67,159,758,0,2580,1459,772,0.5655038759689922,0.2992248062015504,2.7,45,0,2.7,45,0,0,0.0
2019-02-12,2019,2,12,1,0,2806,51,240,648,0,2515,1102,649,0.43817097415506956,0.258051689860835,5.3,47,0,5.3,47,0,0,0.0
2019-02-13,2019,2,13,2,0,2806,61,231,0,0,2514,1044,497,0.4152744630071599,0.19769291964996022,7.0,49,0,7.0,49,0,0,0.0
2019-02-14,2019,2,14,3,0,2806,73,239,605,0,2494,963,578,0.38612670408981553,0.23175621491579793,6.6,48,0,6.6,48,0,0,0.0
2019-02-15,2019,2,15,4,0,2806,159,278,1,0,2369,682,450,0.28788518362178134,0.18995356690586745,9.3,48,0,9.3,48,0,0,0.0
2019-02-18,2019,2,18,0,0,2806,104,195,728,0,2507,1314,678,0.5241324291982449,0.27044276027124053,7.0,47,0,7.0,47,0,0,0.0
2019-02-19,2019,2,19,1,0,2806,62,228,663,0,2516,1052,653,0.41812400635930047,0.2595389507154213,8.0,42,1,8.0,42,1,0,0.0
2019-02-20,2019,2,20,2,0,2806,65,241,0,0,2500,1005,472,0.402,0.1888,8.8,50,0,8.8,50,0,0,0.0
2019-02-21,2019,2,21,3,0,2806,81,269,540,0,2456,955,620,0.38884364820846906,0.252442996742671,9.1,50,0,9.1,50,0,0,0.0
2019-02-22,2019,2,22,4,0,2806,178,301,1,0,2327,631,478,0.2711645896003438,0.20541469703480877,11.5,51,0,11.5,51,0,0,0.0
2019-02-25,2019,2,25,0,0,2806,122,214,752,0,2470,1299,645,0.525910931174089,0.2611336032388664,13.8,55,0,13.8,55,0,0,0.0
2019-02-26,2019,2,26,1,0,2806,109,239,644,0,2458,924,566,0.37591537835638733,0.23026851098454026,12.8,54,0,12.8,54,0,0,0.0
2019-02-27,2019,2,27,2,0,2806,100,274,0,0,2432,944,0,0.3881578947368421,0.0,11.9,51,0,11.9,51,0,0,0.0
2019-02-28,2019,2,28,3,1,2806,254,271,116,0,2281,772,464,0.33844804910127135,0.20341955282770716,13.9,55,0,13.9,55,0,0,0.0
2019-03-04,2019,3,4,0,0,2836,213,172,708,0,2451,1274,658,0.5197878416972664,0.26846185230518155,15.9,57,0,15.9,57,0,0,0.0
2019-03-05,2019,3,5,1,0,2836,67,230,736,0,2539,940,646,0.37022449783379285,0.2544308782985427,15.1,56,0,15.1,56,0,0,0.0
2019-03-06,2019,3,6,2,0,2836,56,238,0,0,2542,1061,443,0.4173878835562549,0.1742722265932337,11.4,49,1,11.4,49,1,0,0.0
2019-03-07,2019,3,7,3,0,2836,45,265,589,0,2526,845,637,0.3345209817893903,0.2521773555027712,12.5,54,0,12.5,54,0,0,0.0
2019-03-08,2019,3,8,4,0,2836,130,300,4,0,2406,663,542,0.27556109725685785,0.22527015793848712,14.5,55,0,14.5,55,0,0,0.0
2019-03-11,2019,3,11,0,0,2836,81,205,690,0,2550,1277,707,0.5007843137254901,0.27725490196078434,13.0,53,0,13.0,53,0,0,0.0
2019-03-12,2019,3,12,1,0,2836,59,244,642,0,2533,956,653,0.37741808132649035,0.2577970785629688,13.6,55,0,13.6,55,0,0,0.0
2019-03-13,2019,3,13,2,0,2836,61,244,0,0,2531,953,442,0.3765310154089293,0.17463453180561042,8.6,50,0,8.6,50,0,0,0.0
2019-03-14,2019,3,14,3,0,2836,62,286,417,0,2488,791,530,0.3179260450160772,0.21302250803858522,11.4,52,0,11.4,52,0,0,0.0
2019-03-15,2019,3,15,4,0,2836,174,304,4,0,2358,630,466,0.26717557251908397,0.19762510602205258,12.7,53,0,12.7,53,0,0,0.0
2019-03-18,2019,3,18,0,0,2836,107,217,607,0,2512,1261,619,0.5019904458598726,0.2464171974522293,14.5,55,0,14.5,55,0,0,0.0
2019-03-19,2019,3,19,1,0,2836,72,248,553,0,2516,990,627,0.3934817170111288,0.24920508744038156,19.2,61,0,19.2,61,0,0,0.0
2019-03-20,2019,3,20,2,0,2836,77,261,0,0,2498,970,412,0.388310648518815,0.16493194555644516,17.7,58,0,17.7,58,0,0,0.0
2019-03-21,2019,3,21,3,0,2836,81,260,457,0,2495,1214,470,0.4865731462925852,0.18837675350701402,20.3,63,0,20.3,63,0,0,0.0
2019-03-22,2019,3,22,4,0,2836,168,295,3,0,2373,567,466,0.23893805309734514,0.19637589549093973,13.2,54,0,13.2,54,0,0,0.0
2019-03-25,2019,3,25,0,0,2836,111,232,585,0,2493,1150,555,0.46129161652627354,0.2226233453670277,12.1,53,0,12.1,53,0,0,0.0
2019-03-26,2019,3,26,1,0,2836,83,252,525,0,2501,919,541,0.367453018792483,0.21631347461015593,18.8,60,0,18.8,60,0,0,0.0
2019-03-27,2019,3,27,2,0,2836,92,259,0,0,2485,856,0,0.344466800804829,0.0,19.8,62,0,19.8,62,0,0,0.0
2019-03-28,2019,3,28,3,0,2836,84,282,522,0,2470,810,597,0.32793522267206476,0.2417004048582996,20.1,62,0,20.1,62,0,0,0.0
2019-03-29,2019,3,29,4,0,2836,239,301,1,0,2296,481,402,0.20949477351916376,0.1750871080139373,17.9,60,0,17.9,60,0,0,0.0
2019-04-01,2019,4,1,0,0,2822,126,197,611,0,2499,1029,577,0.4117647058823529,0.2308923569427771,11.9,54,0,11.9,54,0,0,0.0
2019-04-02,2019,4,2,1,0,2822,67,253,514,0,2502,855,491,0.34172661870503596,0.19624300559552357,13.0,54,0,13.0,54,0,0,0.0
2019-04-03,2019,4,3,2,0,2822,59,283,0,0,2480,790,411,0.3185483870967742,0.16572580645161292,14.2,56,0,14.2,56,0,0,0.0
2019-04-04,2019,4,4,3,0,2822,60,288,429,0,2474,745,462,0.3011317704122878,0.18674211802748586,17.7,59,0,17.7,59,0,0,0.0
2019-04-05,2019,4,5,4,0,2822,185,303,1,0,2334,575,436,0.24635818337617824,0.1868037703513282,20.6,63,0,20.6,63,0,0,0.0
2019-04-08,2019,4,8,0,0,2822,104,222,592,0,2496,1105,607,0.4427083333333333,0.24318910256410256,19.3,61,0,19.3,61,0,0,0.0
2019-04-09,2019,4,9,1,0,2822,69,239,578,0,2514,876,590,0.34844868735083534,0.2346857597454256,16.6,59,0,16.6,59,0,0,0.0
2019-04-10,2019,4,10,2,0,2822,64,245,0,0,2513,789,350,0.3139673696776761,0.1392757660167131,11.0,50,0,11.0,50,0,0,0.0
2019-04-11,2019,4,11,3,0,2822,52,248,434,0,2522,845,524,0.33505154639175255,0.20777160983346551,14.3,55,0,14.3,55,0,0,0.0
2019-04-12,2019,4,12,4,0,2822,155,288,0,0,2379,553,435,0.23245060949978982,0.1828499369482976,18.0,60,0,18.0,60,0,0,0.0
2019-04-15,2019,4,15,0,0,2822,113,178,609,0,2531,1184,647,0.46779928881864874,0.25563018569735285,19.5,61,0,19.5,61,0,0,0.0
2019-04-16,2019,4,16,1,0,2822,54,234,552,0,2534,905,607,0.35714285714285715,0.23954222573007103,22.6,64,0,22.6,64,0,0,0.0
2019-04-17,2019,4,17,2,0,2822,57,263,0,0,2502,910,472,0.36370903277378097,0.18864908073541167,20.4,63,0,20.4,63,0,0,0.0
2019-04-18,2019,4,18,3,0,2822,76,281,458,0,2465,767,528,0.31115618661257605,0.21419878296146044,23.4,66,0,23.4,66,0,0,0.0
2019-04-19,2019,4,19,4,0,2822,230,294,1,0,2298,683,412,0.29721496953872933,0.17928633594429938,18.4,60,0,18.4,60,0,0,0.0
2019-04-22,2019,4,22,0,0,2822,109,253,533,0,2460,1094,494,0.44471544715447153,0.2008130081300813,25.7,70,0,25.7,70,0,0,0.0
2019-04-23,2019,4,23,1,0,2822,60,272,576,0,2490,886,567,0.35582329317269074,0.22771084337349398,19.8,62,1,19.8,62,1,0,0.0
2019-04-24,2019,4,24,2,0,2822,59,273,0,0,2490,1034,0,0.41526104417670684,0.0,21.6,65,0,21.6,65,0,0,0.0
2019-04-25,2019,4,25,3,0,2822,85,294,452,0,2443,702,500,0.28735161686451083,0.20466639377814164,17.6,59,1,17.6,59,1,0,0.0
2019-04-26,2019,4,26,4,0,2822,215,297,0,0,2310,572,392,0.24761904761904763,0.1696969696969697,16.1,58,0,16.1,58,0,0,0.0
2019-04-29,2019,4,29,0,0,2822,152,252,544,0,2418,1207,564,0.49917287014061207,0.23325062034739455,12.9,51,1,12.9,51,1,0,0.0
2019-04-30,2019,4,30,1,1,2822,152,298,290,0,2372,714,430,0.30101180438448566,0.1812816188870152,19.8,62,0,19.8,62,0,0,0.0
2019-05-02,2019,5,2,3,0,2825,247,303,384,0,2275,758,423,0.3331868131868132,0.18593406593406595,24.6,67,0,24.6,67,0,0,0.0
2019-05-03,2019,5,3,4,1,2825,348,276,1,0,2201,654,420,0.2971376646978646,0.19082235347569287,26.4,68,0,26.4,68,0,0,0.0
2019-05-07,2019,5,7,1,0,2825,135,271,606,0,2419,1221,590,0.5047540305911534,0.24390243902439024,21.4,63,0,21.4,63,0,0,0.0
2019-05-08,2019,5,8,2,0,2825,81,296,0,0,2448,881,423,0.3598856209150327,0.17279411764705882,23.1,65,0,23.1,65,0,0,0.0
2019-05-09,2019,5,9,3,0,2825,92,286,538,0,2447,958,531,0.3914997956681651,0.2170004086636698,24.8,67,0,24.8,67,0,0,0.0
2019-05-10,2019,5,10,4,0,2825,166,302,0,0,2357,607,438,0.25753075943996606,0.18582944420873992,26.5,68,0,26.5,68,0,0,0.0
2019-05-13,2019,5,13,0,0,2825,119,231,599,0,2475,1111,507,0.4488888888888889,0.20484848484848484,26.2,68,0,26.2,68,0,0,0.0
2019-05-14,2019,5,14,1,0,2825,76,256,601,0,2493,907,587,0.3638186923385479,0.23545928600080224,27.6,72,0,27.6,72,0,0,0.0
2019-05-15,2019,5,15,2,0,2825,69,284,0,0,2472,888,368,0.3592233009708738,0.1488673139158576,29.4,73,0,29.4,73,0,0,0.0
2019-05-16,2019,5,16,3,0,2825,72,283,482,0,2470,790,521,0.31983805668016196,0.21093117408906883,30.0,73,0,30.0,73,0,0,0.0
2019-05-17,2019,5,17,4,0,2825,224,291,1,0,2310,408,362,0.17662337662337663,0.15670995670995672,29.4,72,0,29.4,72,0,0,0.0
2019-05-20,2019,5,20,0,0,2825,100,223,602,0,2502,1174,516,0.469224620303757,0.20623501199040767,21.9,65,0,21.9,65,0,0,0.0
2019-05-21,2019,5,21,1,0,2825,64,279,563,0,2482,844,567,0.34004834810636586,0.22844480257856567,24.1,66,0,24.1,66,0,0,0.0
2019-05-22,2019,5,22,2,0,2825,60,272,0,0,2493,831,405,0.3333333333333333,0.1624548736462094,28.1,70,0,28.1,70,0,0,0.0
2019-05-23,2019,5,23,3,0,2825,61,302,447,0,2462,658,509,0.26726238830219334,0.20674248578391552,30.0,73,0,30.0,73,0,0,0.0
2019-05-24,2019,5,24,4,0,2825,193,307,0,0,2325,508,328,0.218494623655914,0.1410752688172043,31.1,75,0,31.1,75,0,0,0.0
2019-05-27,2019,5,27,0,0,2825,86,212,644,0,2527,1219,550,0.482390185991294,0.21764938662445588,21.7,67,1,21.7,67,1,0,0.0
2019-05-28,2019,5,28,1,0,2825,54,229,632,0,2542,931,590,0.3662470495672699,0.23210070810385522,24.7,66,0,24.7,66,0,0,0.0
2019-05-29,2019,5,29,2,0,2825,50,237,0,0,2538,896,0,0.3530338849487786,0.0,28.6,71,0,28.6,71,0,0,0.0
2019-05-30,2019,5,30,3,0,2825,73,258,517,0,2494,836,527,0.3352044907778669,0.21130713712910987,29.4,71,0,29.4,71,0,0,0.0
2019-05-31,2019,5,31,4,0,2825,179,291,0,0,2355,640,378,0.27176220806794055,0.16050955414012738,21.1,64,0,21.1,64,0,0,0.0
2019-06-03,2019,6,3,0,0,2758,87,225,702,0,2446,1221,572,0.4991823385118561,0.2338511856091578,29.9,73,0,29.9,73,0,0,0.0
2019-06-04,2019,6,4,1,0,2758,65,251,592,0,2442,962,486,0.3939393939393939,0.19901719901719903,31.2,75,0,31.2,75,0,0,0.0
2019-06-05,2019,6,5,2,1,2758,144,247,0,0,2367,761,502,0.32150401351922264,0.21208280523869877,32.5,76,0,32.5,76,0,0,0.0
2019-06-07,2019,6,7,4,0,2758,890,219,3,0,1649,389,244,0.23590054578532443,0.1479684657368102,22.8,67,0,22.8,67,0,0,0.0
2019-06-10,2019,6,10,0,0,2758,114,236,673,0,2408,1232,568,0.5116279069767442,0.23588039867109634,23.1,67,0,23.1,67,0,0,0.0
2019-06-11,2019,6,11,1,0,2758,55,267,624,0,2436,804,555,0.33004926108374383,0.22783251231527094,23.0,67,0,23.0,67,0,0,0.0
2019-06-12,2019,6,12,2,0,2758,60,278,0,0,2420,876,359,0.36198347107438017,0.14834710743801652,26.6,70,0,26.6,70,0,0,0.0
2019-06-13,2019,6,13,3,0,2758,65,288,507,0,2405,679,520,0.28232848232848234,0.21621621621621623,27.8,73,0,27.8,73,0,0,0.0
2019-06-14,2019,6,14,4,0,2758,193,295,4,0,2270,538,373,0.23700440528634362,0.16431718061674008,23.8,68,1,23.8,68,1,0,0.0
2019-06-17,2019,6,17,0,0,2758,95,240,640,0,2423,1099,534,0.4535699546017334,0.2203879488237722,26.8,72,0,26.8,72,0,0,0.0
2019-06-18,2019,6,18,1,0,2758,65,264,558,0,2429,853,491,0.3511733223548785,0.20214079868258542,26.9,72,0,26.9,72,0,0,0.0
2019-06-19,2019,6,19,2,0,2758,78,260,0,0,2420,882,420,0.36446280991735536,0.17355371900826447,29.6,75,0,29.6,75,0,0,0.0
2019-06-20,2019,6,20,3,0,2758,90,291,444,0,2377,625,419,0.26293647454774927,0.17627261253681112,30.6,76,0,30.6,76,0,0,0.0
2019-06-21,2019,6,21,4,0,2758,188,294,0,0,2276,505,381,0.2218804920913884,0.16739894551845344,30.9,76,0,30.9,76,0,0,0.0
2019-06-24,2019,6,24,0,0,2758,101,213,692,0,2444,1105,540,0.4521276595744681,0.220949263502455,27.4,72,0,27.4,72,0,0,0.0
2019-06-25,2019,6,25,1,0,2758,67,265,573,0,2426,775,472,0.3194558944765045,0.19455894476504534,31.1,76,0,31.1,76,0,0,0.0
2019-06-26,2019,6,26,2,0,2758,69,282,0,0,2407,946,0,0.3930203572912339,0.0,19.7,62,1,19.7,62,1,0,0.0
2019-06-27,2019,6,27,3,0,2758,85,280,478,0,2393,808,501,0.33765148349352275,0.20936063518595904,27.4,75,1,27.4,75,1,0,0.0
2019-06-28,2019,6,28,4,0,2758,229,288,2,0,2241,535,373,0.23873270861222667,0.16644355198572067,29.6,77,0,29.6,77,0,0,0.0
2019-07-01,2019,7,1,0,0,2760,115,218,512,0,2427,1175,512,0.48413679439637414,0.21096003296250515,28.2,75,0,28.2,75,0,0,0.0
2019-07-02,2019,7,2,1,0,2760,87,237,490,0,2436,787,504,0.3230706075533662,0.20689655172413793,30.0,76,0,30.0,76,0,0,0.0
2019-07-03,2019,7,3,2,0,2760,82,265,0,0,2413,910,324,0.37712391214256114,0.13427268959801078,28.8,75,0,28.8,75,0,0,0.0
2019-07-04,2019,7,4,3,0,2760,95,309,434,0,2356,699,565,0.2966893039049236,0.2398132427843803,32.7,77,0,32.7,77,0,0,0.0
2019-07-05,2019,7,5,4,0,2760,210,289,0,0,2261,546,371,0.24148606811145512,0.16408668730650156,31.2,77,0,31.2,77,0,0,0.0
2019-07-08,2019,7,8,0,0,2760,155,277,536,0,2328,985,465,0.4231099656357388,0.19974226804123713,28.0,73,0,28.0,73,0,0,0.0
2019-07-09,2019,7,9,1,0,2760,75,275,466,0,2410,861,472,0.35726141078838175,0.195850622406639,27.5,72,0,27.5,72,0,0,0.0
2019-07-10,2019,7,10,2,0,2760,123,286,0,0,2351,862,326,0.36665248830284985,0.13866439812845596,23.7,69,1,23.7,69,1,0,0.0
2019-07-11,2019,7,11,3,0,2760,102,301,371,0,2357,730,475,0.3097157403478999,0.20152736529486637,28.9,76,0,28.9,76,0,0,0.0
2019-07-12,2019,7,12,4,0,2760,244,306,0,0,2210,856,385,0.38733031674208146,0.17420814479638008,29.7,75,0,29.7,75,0,0,0.0
2019-07-15,2019,7,15,0,0,2760,144,232,396,0,2384,1127,453,0.47273489932885904,0.19001677852348994,28.9,75,0,28.9,75,0,0,0.0
2019-07-16,2019,7,16,1,0,2760,100,227,426,0,2433,952,477,0.39128647759967117,0.1960542540073983,29.0,75,0,29.0,75,0,0,0.0
2019-07-17,2019,7,17,2,0,2760,96,259,0,0,2405,814,274,0.3384615384615385,0.11392931392931394,29.6,76,0,29.6,76,0,0,0.0
2019-07-18,2019,7,18,3,0,2760,113,274,310,0,2373,734,455,0.30931310577328275,0.19174041297935104,24.8,71,1,24.8,71,1,0,0.0
2019-07-19,2019,7,19,4,0,2760,236,291,0,0,2233,538,367,0.24093148231079264,0.16435288849081953,25.9,74,1,25.9,74,1,0,0.0
2019-07-22,2019,7,22,0,0,2760,223,218,438,0,2319,1013,503,0.4368262181974989,0.21690383786114706,32.1,81,0,32.1,81,0,0,0.0
2019-07-23,2019,7,23,1,0,2760,206,246,449,0,2308,855,516,0.37045060658578854,0.22357019064124783,32.6,81,0,32.6,81,0,0,0.0
2019-07-24,2019,7,24,2,0,2760,224,252,0,0,2284,744,322,0.3257443082311734,0.14098073555166374,30.0,79,0,30.0,79,0,0,0.0
2019-07-25,2019,7,25,3,0,2760,276,279,347,0,2205,668,370,0.3029478458049887,0.16780045351473924,29.3,78,0,29.3,78,0,0,0.0
2019-07-26,2019,7,26,4,0,2760,396,280,1,0,2084,462,336,0.22168905950095968,0.16122840690978887,31.1,80,0,31.1,80,0,0,0.0
2019-07-29,2019,7,29,0,0,2760,475,183,424,0,2102,898,431,0.42721217887725976,0.2050428163653663,33.1,82,0,33.1,82,0,0,0.0
2019-07-30,2019,7,30,1,0,2760,434,213,382,0,2113,745,457,0.3525792711784193,0.216280170373876,33.0,82,0,33.0,82,0,0,0.0
2019-07-31,2019,7,31,2,0,2760,495,231,0,0,2034,619,0,0.30432645034414946,0.0,34.0,82,0,34.0,82,0,0,0.0
2019-08-01,2019,8,1,3,0,3305,546,219,285,0,2540,648,463,0.2551181102362205,0.18228346456692912,34.5,82,0,34.5,82,0,0,0.0
2019-08-02,2019,8,2,4,0,3305,687,237,2,0,2381,440,274,0.18479630407391853,0.11507769844603108,35.2,83,0,35.2,83,0,0,0.0
2019-08-05,2019,8,5,0,0,3305,462,183,392,0,2660,936,445,0.3518796992481203,0.16729323308270677,35.8,83,0,35.8,83,0,0,0.0
2019-08-06,2019,8,6,1,0,3305,427,203,392,0,2675,798,513,0.2983177570093458,0.19177570093457944,31.6,79,0,31.6,79,0,0,0.0
2019-08-07,2019,8,7,2,0,3305,421,233,1,0,2651,841,304,0.3172387778196907,0.11467370803470389,33.5,82,0,33.5,82,0,0,0.0
2019-08-08,2019,8,8,3,0,3305,430,254,364,0,2621,781,482,0.2979778710415872,0.1838992750858451,34.5,83,0,34.5,83,0,0,0.0
2019-08-09,2019,8,9,4,0,3305,496,261,3,0,2548,641,401,0.25156985871271587,0.15737833594976453,34.8,82,0,34.8,82,0,0,0.0
2019-08-12,2019,8,12,0,0,3305,394,208,424,0,2703,1073,527,0.39696633370329265,0.1949685534591195,31.3,80,0,31.3,80,0,0,0.0
2019-08-13,2019,8,13,1,0,3305,345,254,411,0,2706,813,519,0.3004434589800443,0.1917960088691796,34.6,82,0,34.6,82,0,0,0.0
2019-08-14,2019,8,14,2,1,3305,430,246,2,0,2629,713,421,0.2712057816660327,0.1601369341955116,34.8,83,0,34.8,83,0,0,0.0
2019-08-16,2019,8,16,4,0,3305,1026,208,7,0,2071,466,313,0.22501207146306132,0.15113471752776436,34.3,81,0,34.3,81,0,0,0.0
2019-08-19,2019,8,19,0,0,3305,264,212,569,0,2829,1249,530,0.4414987628137151,0.1873453517143867,32.7,79,0,32.7,79,0,0,0.0
2019-08-20,2019,8,20,1,0,3305,205,255,534,0,2845,955,534,0.335676625659051,0.18769771528998241,32.5,79,0,32.5,79,0,0,0.0
2019-08-21,2019,8,21,2,0,3305,214,265,0,0,2826,923,423,0.32661004953998585,0.14968152866242038,28.7,76,0,28.7,76,0,0,0.0
2019-08-22,2019,8,22,3,0,3305,178,275,468,0,2852,880,514,0.3085553997194951,0.18022440392706873,28.9,78,1,28.9,78,1,0,0.0
2019-08-23,2019,8,23,4,0,3305,268,295,2,0,2742,599,393,0.21845368344274252,0.14332603938730853,28.3,75,0,28.3,75,0,0,0.0
2019-08-26,2019,8,26,0,0,3305,162,230,596,0,2913,1221,547,0.4191555097837281,0.18777892207346378,31.0,77,0,31.0,77,0,0,0.0
2019-08-27,2019,8,27,1,0,3305,118,266,550,0,2921,921,516,0.3153029784320438,0.1766518315645327,25.0,71,1,25.0,71,1,0,0.0
2019-08-28,2019,8,28,2,0,3305,123,274,0,0,2908,899,0,0.3091471801925722,0.0,27.6,75,0,27.6,75,0,0,0.0
2019-08-29,2019,8,29,3,0,3305,132,289,435,0,2884,845,550,0.29299583911234395,0.19070735090152566,25.7,73,1,25.7,73,1,0,0.0
2019-08-30,2019,8,30,4,0,3305,253,305,1,0,2747,575,385,0.2093192573716782,0.14015289406625409,29.6,74,0,29.6,74,0,0,0.0
2019-09-02,2019,9,2,0,0,3111,137,213,564,0,2761,1363,609,0.4936617167692865,0.22057225642883013,23.0,68,1,23.0,68,1,0,0.0
2019-09-03,2019,9,3,1,0,3111,103,254,460,0,2754,944,573,0.3427741466957153,0.20806100217864923,24.2,70,1,24.2,70,1,0,0.0
2019-09-04,2019,9,4,2,0,3111,102,270,0,0,2739,769,412,0.280759401241329,0.15041986126323476,26.0,73,1,26.0,73,1,0,0.0
2019-09-05,2019,9,5,3,0,3111,118,292,391,0,2701,778,557,0.2880414661236579,0.20621991854868568,29.9,79,1,29.9,79,1,0,0.0
2019-09-06,2019,9,6,4,0,3111,214,301,0,0,2596,687,349,0.26463790446841295,0.13443759630200308,30.7,79,0,30.7,79,0,0,0.0
2019-09-09,2019,9,9,0,0,3111,148,217,523,0,2746,1228,612,0.4471959213401311,0.2228696285506191,31.5,80,0,31.5,80,0,0,0.0
2019-09-10,2019,9,10,1,0,3111,142,238,401,0,2731,812,541,0.29732698645184913,0.19809593555474186,31.0,78,0,31.0,78,0,0,0.0
2019-09-11,2019,9,11,2,1,3111,426,135,0,0,2550,916,123,0.3592156862745098,0.04823529411764706,31.7,80,0,31.7,80,0,0,0.0
2019-09-16,2019,9,16,0,0,3111,259,180,631,0,2672,1283,687,0.4801646706586826,0.25711077844311375,29.2,75,0,29.2,75,0,0,0.0
2019-09-17,2019,9,17,1,0,3111,75,241,606,0,2795,1010,640,0.3613595706618962,0.22898032200357782,28.1,72,0,28.1,72,0,0,0.0
2019-09-18,2019,9,18,2,0,3111,71,250,0,0,2790,1006,418,0.36057347670250894,0.14982078853046596,29.2,73,0,29.2,73,0,0,0.0
2019-09-19,2019,9,19,3,0,3111,80,290,441,0,2741,701,480,0.2557460780736957,0.17511856986501276,25.6,69,0,25.6,69,0,0,0.0
2019-09-20,2019,9,20,4,0,3111,182,302,2,0,2627,662,415,0.25199847735059,0.15797487628473544,25.5,69,0,25.5,69,0,0,0.0
2019-09-23,2019,9,23,0,0,3111,114,214,569,0,2783,1239,595,0.445203018325548,0.21379805964786203,21.3,65,0,21.3,65,0,0,0.0
2019-09-24,2019,9,24,1,0,3111,71,265,631,0,2775,899,570,0.323963963963964,0.20540540540540542,24.8,68,0,24.8,68,0,0,0.0
2019-09-25,2019,9,25,2,0,3111,60,285,1,0,2766,803,0,0.2903109182935647,0.0,25.3,69,0,25.3,69,0,0,0.0
2019-09-26,2019,9,26,3,0,3111,75,312,542,0,2724,620,474,0.2276064610866373,0.17400881057268722,27.8,73,0,27.8,73,0,0,0.0
2019-09-27,2019,9,27,4,0,3111,177,309,2,0,2625,722,368,0.27504761904761904,0.1401904761904762,27.0,72,0,27.0,72,0,0,0.0
2019-09-30,2019,9,30,0,1,3111,283,231,366,0,2597,1030,516,0.39661147477859066,0.1986907970735464,27.7,74,0,27.7,74,0,0,0.0
2019-10-02,2019,10,2,2,1,3121,244,217,310,0,2660,1241,743,0.46654135338345865,0.2793233082706767,22.9,68,1,22.9,68,1,0,0.0
2019-10-04,2019,10,4,4,0,3121,268,231,428,0,2622,1215,755,0.4633867276887872,0.28794813119755913,28.4,74,0,28.4,74,0,0,0.0
2019-10-07,2019,10,7,0,0,3121,193,215,447,0,2713,1133,492,0.41761887209730925,0.18134906008109106,19.1,61,1,19.1,61,1,0,0.0
2019-10-08,2019,10,8,1,1,3121,214,262,247,0,2645,883,521,0.3338374291115312,0.19697542533081286,22.9,66,0,22.9,66,0,0,0.0
2019-10-10,2019,10,10,3,0,3121,284,269,398,0,2568,862,546,0.3356697819314642,0.21261682242990654,23.0,65,0,23.0,65,0,0,0.0
2019-10-11,2019,10,11,4,0,3121,389,285,3,0,2447,566,312,0.23130363710666121,0.1275030649775235,25.8,68,0,25.8,68,0,0,0.0
2019-10-14,2019,10,14,0,0,3121,152,237,529,0,2732,1140,601,0.4172767203513909,0.21998535871156663,21.9,65,0,21.9,65,0,0,0.0
2019-10-15,2019,10,15,1,0,3121,112,260,534,0,2749,867,550,0.31538741360494726,0.2000727537286286,19.0,61,0,19.0,61,0,0,0.0
2019-10-16,2019,10,16,2,0,3121,116,278,1,0,2727,765,334,0.28052805280528054,0.12247891455812247,20.1,62,0,20.1,62,0,0,0.0
2019-10-17,2019,10,17,3,0,3121,144,301,364,0,2676,708,479,0.2645739910313901,0.1789985052316891,19.8,62,0,19.8,62,0,0,0.0
2019-10-18,2019,10,18,4,0,3121,332,300,2,0,2489,581,345,0.2334270791482523,0.13860988348734432,19.3,58,1,19.3,58,1,0,0.0
2019-10-21,2019,10,21,0,0,3121,168,227,709,0,2726,1107,561,0.4060895084372707,0.2057960381511372,23.8,67,0,23.8,67,0,0,0.0
2019-10-22,2019,10,22,1,0,3121,99,378,381,0,2644,1090,446,0.4122541603630862,0.1686838124054463,23.3,67,0,23.3,67,0,0,0.0
